# BEGIN PLOT
XLabel=$\ln (R/\Delta R)$
YMax=5.96
XMax=4.33
Title=$\frac{1}{N_{jets}}\frac{d^{2} N_{emissions}}{d\ln (R/\Delta R) d\ln (1/z)}$
YLabel=$\ln (1/z)$
LogY=0
# END PLOT

# BEGIN HISTO2D //home/soumyadip/Workspace/Zigzag/25Dec2022_py8.yoda/ATLAS_2020_I1790256/d01-x01-y01
Path=//home/soumyadip/Workspace/Zigzag/25Dec2022_py8.yoda/ATLAS_2020_I1790256/d01-x01-y01
ScaledBy=7.52506948932304022e+03
Title=25Dec2022_py8
# xlow	 xhigh	 ylow	 yhigh	 val	 errminus	 errplus
3.666670e+00	4.000000e+00	4.020250e+00	4.297510e+00	2.736317e-02	1.328838e-02	1.328838e-02
3.666670e+00	4.000000e+00	4.297510e+00	4.574770e+00	1.777671e-02	6.081442e-03	6.081442e-03
3.666670e+00	4.000000e+00	4.574770e+00	4.852030e+00	1.103178e-02	4.524471e-03	4.524471e-03
3.666670e+00	4.000000e+00	4.852030e+00	5.129290e+00	3.492353e-03	1.631754e-03	1.631754e-03
3.666670e+00	4.000000e+00	5.129290e+00	5.406550e+00	1.006759e-03	7.425658e-04	7.425658e-04
3.666670e+00	4.000000e+00	5.406550e+00	5.683810e+00	7.828703e-03	5.538777e-03	5.538777e-03
3.666670e+00	4.000000e+00	5.683810e+00	5.961070e+00	5.024404e-04	5.024405e-04	5.024405e-04
4.000000e+00	4.333330e+00	6.931470e-01	9.704060e-01	1.015631e+00	5.722788e-02	5.722788e-02
4.000000e+00	4.333330e+00	9.704060e-01	1.247660e+00	7.832532e-01	5.089293e-02	5.089293e-02
4.000000e+00	4.333330e+00	1.247660e+00	1.524920e+00	5.742183e-01	4.155419e-02	4.155419e-02
4.000000e+00	4.333330e+00	1.524920e+00	1.802180e+00	4.654755e-01	3.645253e-02	3.645253e-02
4.000000e+00	4.333330e+00	1.802180e+00	2.079440e+00	3.513383e-01	3.222216e-02	3.222216e-02
4.000000e+00	4.333330e+00	2.079440e+00	2.356700e+00	3.021856e-01	2.987891e-02	2.987891e-02
4.000000e+00	4.333330e+00	2.356700e+00	2.633960e+00	1.594451e-01	1.942091e-02	1.942091e-02
4.000000e+00	4.333330e+00	2.633960e+00	2.911220e+00	1.086716e-01	1.440717e-02	1.440717e-02
4.000000e+00	4.333330e+00	2.911220e+00	3.188480e+00	8.493067e-02	1.676449e-02	1.676449e-02
4.000000e+00	4.333330e+00	3.188480e+00	3.465740e+00	6.120120e-02	1.256726e-02	1.256726e-02
4.000000e+00	4.333330e+00	3.465740e+00	3.742990e+00	3.153947e-02	7.810254e-03	7.810254e-03
4.000000e+00	4.333330e+00	3.742990e+00	4.020250e+00	2.143767e-02	5.749400e-03	5.749400e-03
4.000000e+00	4.333330e+00	4.020250e+00	4.297510e+00	1.562917e-02	5.447983e-03	5.447983e-03
4.000000e+00	4.333330e+00	4.297510e+00	4.574770e+00	1.104175e-02	5.689326e-03	5.689326e-03
4.000000e+00	4.333330e+00	4.574770e+00	4.852030e+00	1.000819e-02	4.091391e-03	4.091391e-03
4.000000e+00	4.333330e+00	4.852030e+00	5.129290e+00	4.878967e-03	2.478923e-03	2.478923e-03
4.000000e+00	4.333330e+00	5.129290e+00	5.406550e+00	5.191713e-03	3.585982e-03	3.585982e-03
4.000000e+00	4.333330e+00	5.406550e+00	5.683810e+00	1.210709e-04	8.585360e-05	8.585360e-05
4.000000e+00	4.333330e+00	5.683810e+00	5.961070e+00	0.000000e+00	0.000000e+00	0.000000e+00
# END HISTO2D

